Company;Currency;Year;Fixed Assets;FxAInt;FxATan;FxAOth;CurrAss;CurrInv;CurrARec;CurrAssOth;Cash;TAssets;Equity;Capital;EquOht;NCLiabs;NCLtDebt;NCLiabOth;Provisions;CLiabs;CLoans;CAPay;CLiaboth;TEaLiab;Turnover;Sales;CoS;OthOpEx;Ebit;FinInc;FinExp;PBT;Tax;ExtOrdRev;ExtOrdExp;NetInc;Exp;MatCost;SalWage;Dep;RaD;HdCnt;ExRate;II;Cty;FYE;BvDID
ADVANSA GMBH;;2013;7938,91933;70,829;7868,09033;0;24435,30122;7483,50185;3,71584;16948,08353;2880,82074;32374,22055;10829,42027;1000;9829,42027;17312,18551;345;16967,18551;16967,18551;4232,61477;627,426;3167,20829;437,98048;32374,22055;49954,00029;49520,23104;46594,72551;2772,70114;586,57364;459,77427;990,62008;55,72783;38,64158;n.a.;343,388;-326,30175;n.a.;34568;8274;1192,11861;500,91347;109;0; D;DE;30.06.;DE4150095103
ADVANSA GMBH;;2012;8233,74915;90,275;8143,47415;0;24778,77914;9466,6752;0,32436;15311,77958;737,98563;33012,52829;11155,72202;1000;10155,72202;16616,81821;0;16616,81821;16616,81821;5239,98806;0,36797;5096,10328;143,51681;33012,52829;49366,32852;48851,09999;46239,90383;2601,28572;525,13897;495,17345;972,50853;47,80389;-34,89564;n.a.;343,388;-260,68847;n.a.;34376;7904;1377,05855;392,23719;113;0; D;DE;30.06.;DE4150095103
ADVANSA GMBH;;2011;9156,48876;109,721;9046,76776;0;27768,51694;10563,61541;52,54631;17152,35522;1011,45218;36925,0057;11416,41049;1000;10416,41049;16723,21408;0;16723,21408;16723,21408;8785,38113;0,01356;8373,15418;412,21339;36925,0057;30446,54409;30054,94488;26844,30946;1700,27515;1901,95948;24,99087;509,4484;1417,50195;34,89564;2499,999;343,388;3539,21731;n.a.;20900;4017;n.a.;183,504;170;0; D;DE;30.06.;DE4150095103
MEDISANA AG;;2013;4088,397;3301,992;786,405;0;26313,168;12344,349;8452,281;5516,538;2248,31;30401,565;6825,513;9365,843;-2540,33;1810,578;50;1760,578;1760,578;21765,474;1732;12579,178;7454,296;30401,565;42615,233;41912,645;31199,472;14551,035;-3135,274;54,775;574,784;-3655,283;321,436;n.a.;n.a.;-3976,719;n.a.;n.a.;6699;997,673;n.a.;157;0;B+;DE;31.12.;DE5270224444
MEDISANA AG;;2012;4415,491;3630,135;785,356;0;30030,383;13461,26;8778,751;7790,372;2229,71;34445,874;7935,821;7800,327;135,494;4619,882;3000;1619,882;1619,882;21890,171;2746;13991,027;5153,144;34445,874;42392,578;41807,607;30254,081;14513,062;-2374,565;35,744;420,6;-2759,421;215,2;n.a.;n.a.;-2974,621;n.a.;n.a.;6601;874,366;n.a.;152;0;B+;DE;31.12.;DE5270224444
MEDISANA AG;;2011;4066,203;3164,385;901,818;0;28435,606;11922,516;8499,782;8013,308;2807,947;32501,809;10946,933;7800,327;3146,606;6714,061;5000;1714,061;1714,061;14840,815;1169;9941,273;3730,542;32501,809;51602,277;47270,39;35966,763;16014,649;-379,135;80,166;768,241;-1067,21;-171,039;n.a.;n.a.;-896,171;n.a.;n.a.;6760;1064,467;198;579;0;B+;DE;31.12.;DE5270224444
TADIRAN BATTERIES GMBH;;2013;2801,8596;15,17;2786,6896;0;19798,34529;2850,4933;2531,1452;14416,70679;6362,69335;22600,20489;12428,94431;4120;8308,94431;3495,72791;0;3495,72791;3495,72791;6675,53267;0;744,01478;5931,51789;22600,20489;27351,17477;26301,04115;19877,54994;3206,82132;4266,80351;57,04428;105,36911;4218,47868;n.a.;n.a.;4218,47868;0;n.a.;13870;5337;456,71822;n.a.;96;0; D;DE;31.12.;DE6110033337
TADIRAN BATTERIES GMBH;;2012;2809,2302;19,362;2789,8682;0;18967,74617;2143,22766;2771,40047;14053,11804;6835,75816;21776,97637;12428,94431;4120;8308,94431;3457,65356;0;3457,65356;3457,65356;5890,3785;0;784,34006;5106,03844;21776,97637;24306,05618;23306,47171;17472,17487;3055,38631;3778,495;85,52036;127,11684;3736,89852;n.a.;n.a.;3736,89852;0;n.a.;11814;4958;475,93586;n.a.;95;0; D;DE;31.12.;DE6110033337
TADIRAN BATTERIES GMBH;;2011;2808,92166;17,527;2791,39466;0;19794,25235;2135,05387;2554,24451;15104,95397;5661,08054;22603,17401;12428,94431;4120;8308,94431;3387,24003;0;3387,24003;3387,24003;6786,98967;0;587,01365;6199,97602;22603,17401;28355,19059;27113,58181;20164,45154;3233,42446;4957,31459;163,55163;93,98759;5026,87863;n.a.;n.a.;5026,87863;0;n.a.;14061;5052;481,09227;n.a.;97;0; D;DE;31.12.;DE6110033337
SMS MEVAC GMBH;;2013;5547,452;23,7295;25,97669;5497,74581;48497,52059;25637,40832;3156,70847;19703,4038;45,35902;54044,97259;626,46811;600;26,46811;18732,46507;4309,08936;14423,37571;14423,37571;34686,03941;0;1096,33486;33589,70455;54044,97259;19815,12837;19358,11771;9648,55409;7212,27224;2954,30204;536,87006;474,9223;3016,2498;42,75108;n.a.;2947,03061;26,46811;n.a.;6546;8114;15,82039;n.a.;73;0; D;DE;31.12.;DE5110148254
SMS MEVAC GMBH;;2012;5476,31971;2,89043;35,16363;5438,26565;32939,46313;0;5553,7173;27385,74583;21,43076;38415,78284;600;600;0;37815,78284;17791,71114;20024,0717;20024,0717;0;n.a.;n.a.;n.a.;38415,78284;35028,8878;34871,31288;22840,20833;7034,1698;5154,50967;-207;9,22769;4938,28198;15,99996;n.a.;-4922,28202;9844,56404;n.a.;n.a.;9111;24,77237;n.a.;75;0; D;DE;31.12.;DE5110148254
SMS MEVAC GMBH;;2011;46,64492;5,50093;36,79929;4,3447;51510,20598;0;3956,18484;47554,02114;24,07706;51556,8509;600;600;0;50956,8509;32203,03662;18753,81428;18753,81428;0;n.a.;n.a.;n.a.;51556,8509;44132,16941;42176,46414;26236,34793;6563,11488;11332,7066;663,39293;8,07834;11988,02119;n.a.;n.a.;-11988,02119;23976,04238;n.a.;n.a.;9214;n.a.;n.a.;72;0; D;DE;31.12.;DE5110148254
WILEX AG;;2013;10506,713;9182,438;1324,275;0;11804,859;77,832;240,214;11486,813;8920,064;22311,572;14949,952;31275,507;-16325,555;1348,682;25,203;1323,479;1323,479;6012,938;0;190,736;5822,202;22311,572;19106,014;13316,509;3678,1;20391,469;-4963,555;83,592;160,236;-5040,199;0,121;n.a.;n.a.;-5040,32;n.a.;n.a.;9651;1716;12427,01;110;0;B+;DE;30.11.;DE8170449101
WILEX AG;;2012;12304,458;10217,924;2086,534;0;25416,422;258,21;269,55;24888,662;23363,335;37720,88;19920,815;31275,507;-11354,692;3575,746;197,746;3378;3378;14224,319;0;904,365;13319,954;37720,88;17841,172;16141,569;6746,092;20005,269;-8910,189;30,455;508,497;-9388,231;2,565;n.a.;n.a.;-9390,796;n.a.;n.a.;11365;671;12780,437;127;0;B+;DE;30.11.;DE8170449101
WILEX AG;;2011;12541,215;10466,937;2074,278;0;8273,245;514,627;159,254;7599,364;3420,64;20814,46;-4522,532;17090,503;-21613,035;3253,729;273,41;2980,319;2980,319;22083,263;0;1412,07;20671,193;20814,46;11713,15;9877,293;4165,054;20931,196;-13383,1;6,599;547,618;-13924,119;1,608;n.a.;n.a.;-13925,727;n.a.;n.a.;8948;524;15641,219;107;0;B+;DE;30.11.;DE8170449101
PEQLAB BIOTECHNOLOGIE GMBH;;2013;3113,89693;0;170,66322;2943,23371;6064,46093;2529,1309;1475,04973;2060,2803;1775,95312;9178,35786;3936,29969;124,445;3811,85469;2049,412;1483,864;565,548;565,548;3192,64617;1358,068;1147,3906;687,18757;9178,35786;15035,43102;14703,10332;8368,78324;4989,72414;1676,92364;100,37599;136,75498;1640,54465;633,48161;n.a.;n.a.;1007,06304;n.a.;8128;3013;27,57698;415,27761;47;0; D;DE;31.12.;DE8190386104
PEQLAB BIOTECHNOLOGIE GMBH;;2012;3010,90547;0;125,48664;2885,41883;6601,81605;2755,82892;1796,886;2049,10113;1912,56404;9612,72152;3118,06097;124,445;2993,61597;2692,27776;2341,932;350,34576;350,34576;3802,38279;1458,068;1443,4209;900,89389;9612,72152;14623,26477;14428,13094;7997,39515;5272,87443;1352,99519;33,80866;501,04013;885,76372;262,6433;n.a.;n.a.;623,12042;n.a.;7765;3336;n.a.;275,2866;47;0; D;DE;31.12.;DE8190386104
PEQLAB BIOTECHNOLOGIE GMBH;;2011;2415,51848;0,004;144,8538;2270,66068;5176,20492;1934,88273;1806,21704;1435,10515;1276,06445;7591,7234;3219,87523;124,445;3095,43023;1763,77483;1300,03933;463,7355;463,7355;2608,07334;1000;791,25261;816,82073;7591,7234;14921,87191;14780,94394;8258,20476;5448,3878;1215,27935;27,98567;172,07445;1071,19057;314,38843;n.a.;n.a.;756,80214;n.a.;8016;3095;n.a.;415,2476;43;0; D;DE;31.12.;DE8190386104
ASTEX GMBH;;2013;1470,5777;9,43231;1421,60377;39,54162;6863,10329;2105,83857;788,83718;3968,42754;3628,72218;8333,68099;7072,22095;306,77513;6765,44582;1032,89719;156,48029;876,4169;876,4169;228,56285;0;149,43205;79,1308;8333,68099;13817,60491;13609,49125;9007,94661;3178,32969;1631,32861;42,99801;2,76312;1671,5635;n.a.;n.a.;1671,5635;0;n.a.;6598;3238;336,86461;1635,92328;48;0; D;DE;31.12.;DE2010118765
ASTEX GMBH;;2012;1515,93635;5,45039;1470,94434;39,54162;6796,50138;1952,03758;568,76358;4275,70022;1481,90237;8312,43773;7072,22095;306,77513;6765,44582;782,69302;0;782,69302;782,69302;457,52376;0;189,58326;267,9405;8312,43773;15293,24487;14904,60014;8656,52046;3078,67068;3558,05373;126,49234;1,05;3683,49607;n.a.;n.a.;3683,49607;0;n.a.;5898;3205;371,91858;1410,96084;46;0; D;DE;31.12.;DE2010118765
ASTEX GMBH;;2011;1464,78803;3,484;1432,59974;28,70429;9111,42146;2529,84455;2380,02739;4201,54952;1247,27811;10576,20949;7072,22095;306,77513;6765,44582;785,474;0;785,474;785,474;2718,51454;0;238,66643;2479,84811;10576,20949;25758,15266;25082,50626;12571,2746;3232,86579;9954,01227;119,91178;0,363;10073,56105;n.a.;n.a.;10073,56105;0;n.a.;9869;2426;285,00634;1329,58784;45;0; D;DE;31.12.;DE2010118765
TRAXON TECHNOLOGIES EUROPE GMBH;;2013;1729,21068;1585,078;144,13268;0;3003,18056;904,84405;1241,95781;856,3787;2,3789;4732,39124;884,09423;25;859,09423;471,03329;0;471,03329;471,03329;3377,26372;0;168,56277;3208,70095;4732,39124;10296,17379;10159,01112;5494,28988;5546,82276;-744,93885;0,24703;43,80492;-788,49674;n.a.;788,49674;n.a.;0;n.a.;3231,144;3524,903;629,183;954,0797;51;0; D;DE;30.09.;DE4290269504
TRAXON TECHNOLOGIES EUROPE GMBH;;2012;2295,175;1894,637;400,538;0;3230,24897;1669,70873;1461,14311;99,39713;17,46569;5525,42397;-615,90617;-590,90617;-25;399,46125;0;399,46125;399,46125;5741,86889;0;147,63178;5594,23711;5525,42397;13429,24513;12975,78219;5841,83975;7651,37552;-63,97014;1,36335;64,53322;-127,14001;119,98847;n.a.;n.a.;-247,12848;n.a.;4753,89;3477,467;812,812;1872,7009;54;0; D;DE;30.09.;DE4290269504
TRAXON TECHNOLOGIES EUROPE GMBH;;2011;3049,2193;2249,7843;799,435;0;4608,12773;2634,94592;1231,29217;741,88964;196,51148;7657,34703;-368,77769;-343,77769;-25;8026,12472;7329,67412;696,4506;696,4506;0;n.a.;n.a.;n.a.;7657,34703;7697,19088;7659,46213;5310,29273;3691,99101;-1305,09286;0,10717;40,37361;-1345,3593;-8,8;n.a.;n.a.;-1336,5593;n.a.;4205,703;4211,788;n.a.;925,21985;56;0; D;DE;30.09.;DE4290269504
TERMA GMBH;;2013;91,15839;2,11364;89,04475;0;3165,92659;523,06105;1200,28996;1442,57558;14,35813;3257,08498;1496,92836;51,12919;1445,79917;942,76283;0;942,76283;942,76283;817,39379;0;27,53304;789,86075;3257,08498;7979,6384;7966,79662;5606,37247;1824,72641;548,53952;62,09067;18,64545;591,98474;179,05489;n.a.;n.a.;412,92985;n.a.;n.a.;5093;n.a.;n.a.;65;0; D;DE;28.02.;DE6050138427
TERMA GMBH;;2012;81,16992;4,38861;76,78131;0;2313,80189;508,38954;772,66182;1032,75053;15,49259;2394,97181;1483,99851;51,12919;1432,86932;483,6391;0;483,6391;483,6391;427,3342;0;49,95457;377,37963;2394,97181;7772,83692;7753,24593;5589,67927;1625,66369;557,49396;46,83973;20,84748;583,48621;180,55823;n.a.;n.a.;402,92798;n.a.;n.a.;4582;n.a.;n.a.;59;0; D;DE;28.02.;DE6050138427
TERMA GMBH;;2011;49,1395;6,97022;42,16928;0;2329,38663;738,32232;675,28604;915,77827;56,40133;2378,52613;1424,07053;51,12919;1372,94134;518,77367;0;518,77367;518,77367;435,68193;0;43,83544;391,84649;2378,52613;6848,85777;6844,10288;4914,20317;1465,30266;469,35194;36,0577;17,77616;487,63348;144,26336;n.a.;n.a.;343,37012;n.a.;n.a.;4024;n.a.;n.a.;53;0; D;DE;28.02.;DE6050138427
JOHNSON CONTROLS PEINE GMBH;;2013;742,512;0;742,512;0;5926,24678;279,59987;619,98757;5026,65934;46,62107;6668,75878;806,88021;1661,9;-855,01979;4978,79761;0;4978,79761;4978,79761;883,08096;0;666,16055;216,92041;6668,75878;6263,68387;6044,70063;8022,14682;244,14371;-2002,60666;n.a.;15,34;-2017,94666;0,23789;29,86195;8,76471;-1997,08731;n.a.;2822;2963;285,89357;n.a.;49;0; U;DE;30.09.;DE2030023978
JOHNSON CONTROLS PEINE GMBH;;2012;947,36771;0;947,36771;0;8427,40017;194,4854;1682,30626;6550,60851;73,40638;9374,76788;2803,96752;1661,9;1142,06752;5678,15007;0;5678,15007;5678,15007;892,65029;0;695,8229;196,82739;9374,76788;8823,48375;8703,21604;9452,34021;322,19277;-951,04923;8,21676;13,819;-956,65147;-7,63825;n.a.;146,50991;-1095,52313;n.a.;4244;2719;318,8651;n.a.;56;0; U;DE;30.09.;DE2030023978
JOHNSON CONTROLS PEINE GMBH;;2011;1254,487;0;1254,487;0;9231,65904;2168,55778;1456,75868;5606,34258;3,25207;10486,14604;3899,49065;1661,9;2237,59065;5475,84148;0;5475,84148;5475,84148;1110,81391;0;976,3533;134,46061;10486,14604;13374,00102;13203,66547;12419,79099;155,25003;798,96;17,78167;13,397;803,34467;414,37375;n.a.;3673,80852;-3284,8376;n.a.;5713;2528;437,39;n.a.;57;0; U;DE;30.09.;DE2030023978
GOINGPUBLIC MEDIA AG;;2013;1039;301;105;633;789;54;186;549;287;1828;1532;900;632;103;0;103;103;193;0;48;145;1828;2929;2763;686;2255;-12;7;-157;152;14;n.a.;n.a.;138;n.a.;360;1258;142;0;36;0;B+;DE;31.12.;DE40480ED
GOINGPUBLIC MEDIA AG;;2012;987;292;121;574;1023;46;268;709;452;2010;1619;900;719;104;0;104;104;287;0;96;191;2010;3158;3001;737;2255;166;18;-172;356;1;n.a.;n.a.;355;n.a.;449;1192;121;0;32;0;B+;DE;31.12.;DE40480ED
GOINGPUBLIC MEDIA AG;;2011;940;307;150;483;1049;63;200;786;540;1989;1578;900;678;105;0;105;105;306;0;105;201;1989;2906;2770;729;1806;371;22;32;361;1;n.a.;n.a.;360;n.a.;394;1058;104;0;32;0;B+;DE;31.12.;DE40480ED
TUV SUD LIMITED;EUR/GBP;2013;39479,6546527745;29513,5918941749;9768,9869729849;197,0757856147;22139,3743160836;5091,721661063;12225,8651003146;4821,787554706;2920,3048231994;61619,0289688582;14187,0677668559;597,1993503475;13589,8684165084;32281,0136836854;31805,6430008088;475,3706828766;475,3706828766;15150,9475183168;6645,6343706673;1795,1812471447;6710,1319005049;61619,0289688582;63457,2085692279;n.a.;40718,2461053953;17818,0398169689;4920,9226468637;34,6375623202;330,8484400925;4624,7117690913;1089,2916150339;n.a.;n.a.;3535,4201540574;14903,706987273;n.a.;30084,5144731072;2776,976979116;n.a.;508;1,1944; D;GB;31.12.;GBSC215164
TUV SUD LIMITED;EUR/GBP;2012;41133,9655900397;31067,2488636313;9869,3770258194;197,339700589;21942,9787073084;3315,3069698948;13133,2560737425;5494,4156636712;2698,1719062347;63076,9442973482;12676,3847669244;597,9990926939;12078,3856742306;34544,0155885534;34089,5362781061;454,4793104473;454,4793104473;15856,5439418704;6261,0505005047;1798,7812708231;7796,7121705425;63076,9442973482;35366,8623401002;n.a.;22159,4543788636;9895,688985898;3311,7189753386;15,54797641;321,7235118693;3005,5434398793;900,586633597;n.a.;n.a.;2104,9568062824;6264,6384950609;n.a.;17303,7017461895;1317,9900002973;n.a.;304;1,196; D;GB;31.12.;GBSC215164
TUV SUD LIMITED;EUR/GBP;2011;15696,3982259108;15340,3136741963;356,0845517145;0;12846,5268975918;1117,2451538693;5004,3023576518;6724,9793860708;1130,389214503;28542,9251235026;4060,3198212275;597,4573015344;3462,8625196932;13581,3993784791;13144,060633756;437,3387447232;437,3387447232;10901,205923796;6690,3268625818;411,0506234556;3799,8284377585;28542,9251235026;16353,6012575986;n.a.;10339,5960603537;4380,5569348499;1633,448262395;58,5508155504;140,9999231621;1550,9991547832;350,1099786991;n.a.;n.a.;1200,8891760841;2602,5240054837;n.a.;8411,0038910008;346,5252348899;n.a.;167;1,19491; D;GB;31.12.;GBSC215164
LIGHTSPEED RESEARCH LTD.;EUR/GBP;2013;154,0774323897;0;154,0774323897;0;46640,0748634414;0;6484,3905460735;40155,684317368;11328,8716760927;46794,1522958311;23455,6016842496;0;23455,6016842496;0;n.a.;n.a.;n.a.;23338,5506115815;10559,678912845;3503,1713891386;9275,7003095978;46794,1522958311;50792,9991457582;n.a.;18144,1106622587;25462,1915014173;7185,5025833815;517,174637401;n.a.;7702,6772207825;n.a.;n.a.;n.a.;7702,6772207825;22283,8965588677;n.a.;5235,0495051465;89,5799025521;n.a.;92;1,1944; D;GB;31.12.;GB03958994
LIGHTSPEED RESEARCH LTD.;EUR/GBP;2012;95,679854831;0;95,679854831;0;36522,1965871847;0;5767,1032499396;30753,8973390598;11601,1823982609;36617,8764420157;15561,1323900796;0;15561,1323900796;0;n.a.;n.a.;n.a.;21055,5480537508;4632,1009720066;2876,3756358575;13548,2674440721;36616,6804438303;47721,5235951553;n.a.;19901,4098048516;20364,2611025967;7457,0486858924;n.a.;n.a.;7457,0486858924;n.a.;n.a.;n.a.;7457,0486858924;23579,1042249188;n.a.;5585,3115257606;65,7799001963;n.a.;90;1,196; D;GB;31.12.;GB03958994
LIGHTSPEED RESEARCH LTD.;EUR/GBP;2011;34,652523489;0;34,652523489;0;37558,5558036561;0;2001,4819601401;35557,073843516;23650,9447385392;37593,2083271451;22211,0726418414;0;22211,0726418414;0;n.a.;n.a.;n.a.;15382,1356853037;2487,8122035891;2405,3630959773;10488,9603857373;37593,2083271451;40251,893318973;n.a.;17954,7868257106;16882,948426758;5415,3529811075;n.a.;n.a.;5415,3529811075;n.a.;n.a.;n.a.;5415,3529811075;19734,01466968;n.a.;5013,8616744764;59,7457301534;n.a.;84;1,19491; D;GB;31.12.;GB03958994
AVINGTRANS PLC;EUR/GBP;2013;26068,7493121627;13886,4781716729;12100,3381101445;81,9330303453;41489,7160950175;11760,9012701424;15100,2574926459;14628,5573322292;10394,9606070993;67558,4654071802;35716,9488712573;1583,6484293892;34133,3004418682;5747,0168427945;4623,3638552013;1123,6529875932;1123,6529875932;26094,4996931283;8820,6759526068;10946,2528541373;6327,5708863843;67558,4654071802;52998,9659148135;n.a.;39355,9458904525;11821,7658069703;1821,2542173907;7,0228311725;263,3561689672;1564,920879596;43,3074588968;n.a.;n.a.;8775,0275499858;6810,9757654218;n.a.;20588,6000539216;2323,3866462214;n.a.;679;1,17047;A+;GB;31.05.;GB01968354
AVINGTRANS PLC;EUR/GBP;2012;29495,4745556947;14957,7406566131;13692,7203035718;845,0135955098;27267,9387166436;11253,9310656433;10600,1705472237;5413,8371037766;2311,287186535;56763,4132723383;29615,476486418;1627,5261854346;27987,9503009834;7128,8646970303;5720,0920311434;1408,7726658869;1408,7726658869;20019,0720888901;7150,1150389292;8276,3831595717;4592,5738903891;56763,4132723383;54990,8847539464;n.a.;39953,1428101845;13086,4605493968;1951,2813943651;2,5000402234;410,0065966379;1543,7748379506;375,0060335103;n.a.;n.a.;1168,7688044404;12950,2083572214;n.a.;22611,6138005578;3243,8021898639;n.a.;706;1,25002;A+;GB;31.05.;GB01968354
AVINGTRANS PLC;EUR/GBP;2011;26462,1613915556;14024,9684822582;11452,8638329966;984,3290763008;21237,6455250359;8971,3908819026;8030,656799657;4235,5978434763;1968,6581526016;47699,8069165915;26223,5361609372;1461,5795375376;24761,9566233996;6861,6226169641;5396,6013693695;1465,0212475946;1465,0212475946;14614,6481386901;4158,7329855367;6153,7775819086;4302,1375712448;47699,8069165915;41598,8022222235;n.a.;29379,5842832024;10232,2039994487;1987,0139395723;n.a.;355,6433725562;1631,370567016;184,7051063921;n.a.;n.a.;1446,6654606239;10943,4907445612;n.a.;16688,852066373;1805,7505432372;n.a.;573;1,14724;A+;GB;31.05.;GB01968354
DELIVERY OF ADVANCED NETWORK TECHNOLOGY TO EUROPE LIMITED;EUR/GBP;2013;10723,3115348403;0;10723,3115348403;0;36082,7847479978;0;2719,6458414827;33363,1389065151;27012,5210149195;46806,096282838;7113,8386613398;1565,8566966112;5547,9819647286;8598,4762463037;0;8598,4762463037;201,8533804175;31093,7813751945;0;6219,2340345192;24874,5473406753;46806,096282838;49129,2017556899;n.a.;45026,4422188024;4088,4267524792;14,3327844083;69,2751246403;n.a.;83,6079090487;81,2191116473;n.a.;n.a.;2,3887974014;n.a.;n.a.;5430,9308920604;4527,965474335;n.a.;70;1,1944;A+;GB;31.12.;GB02806796
DELIVERY OF ADVANCED NETWORK TECHNOLOGY TO EUROPE LIMITED;EUR/GBP;2012;5414,2837852502;0;5414,2837852502;0;62905,9165568377;0;2640,7639933361;60265,1525635017;37093,8837198;68320,2003420879;6942,7694661757;1528,4856809255;5413,0877870648;14379,4861829165;0;14379,4861829165;217,6716697406;46997,9446929957;0;880,2546644454;46117,6900285504;68320,2003420879;37984,9023679139;n.a.;34628,931459716;3809,2542204599;-453,2833122619;239,1996370775;17,9399727808;-232,0236479652;22,7239655224;n.a.;n.a.;-254,7476134876;n.a.;n.a.;5051,8963350777;1857,3851819071;n.a.;69;1,196;A+;GB;31.12.;GB02806796
DELIVERY OF ADVANCED NETWORK TECHNOLOGY TO EUROPE LIMITED;EUR/GBP;2011;2453,1596801001;0;2453,1596801001;0;65219,633950094;0;0;65219,633950094;51227,1839481593;67672,7936301941;7406,08070982;1572,5076176384;5832,3781775784;14971,085061848;0;14971,085061848;0;45295,6278585261;0;0;45295,6278585261;67672,7936301941;35639,5229511277;n.a.;33076,4311275453;2787,7357689593;-224,6439453769;264,0761272782;n.a.;39,4321819013;n.a.;n.a.;n.a.;39,4321819013;n.a.;n.a.;1200,8891760841;1614,3296287459;n.a.;60;1,19491;A+;GB;31.12.;GB02806796
PETROLEUM EXPERTS LIMITED;EUR/GBP;2013;15765,9450144349;8636,1227467605;5169,240691721;1960,5815759534;62284,3293336412;0;6993,5379386142;55290,791395027;55058,8689403105;78050,2743480761;68078,80427184;143,4571884844;67935,3470833556;78,9014536664;0;78,9014536664;78,9014536664;9892,5686225697;0;1157,2213204408;8736,5427786996;78050,2743480761;45301,3891702303;n.a.;1599,547651601;9799,3214500548;33902,5200685745;841,6155057751;n.a.;34744,1355743496;7784,9434284198;n.a.;n.a.;26959,1921459298;40514,7009811344;n.a.;5378,4490915941;1169,1760861478;n.a.;59;1,19548; U;GB;30.09.;GBSC126553
PETROLEUM EXPERTS LIMITED;EUR/GBP;2012;16996,1672447351;9807,2630855939;5135,2893148647;2053,6148442766;33897,1669722965;0;4100,9686676864;29794,9461004367;29401,7539900082;50893,3342170316;43689,4036078103;150,2645008007;43539,1391070096;72,6278420537;0;72,6278420537;72,6278420537;7130,0505629943;0;748,8180956569;6382,4846715107;50892,0820128583;34620,9409844866;n.a.;937,9009258312;8726,610884002;24955,1769704801;-712,5041746301;n.a.;24242,67279585;5727,5818888542;n.a.;n.a.;18515,0909069958;29485,6516696219;n.a.;4944,9542805171;1193,3505771924;n.a.;53;1,2522; U;GB;30.09.;GBSC126553
PETROLEUM EXPERTS LIMITED;EUR/GBP;2011;17101,0271561119;10080,2164529307;5126,7278683042;1894,082834877;13158,1010596058;0;3112,5324634107;10045,5685961952;9763,7660280793;30259,1282157178;23305,3033688919;138,5914269422;23166,7119419497;0;n.a.;n.a.;n.a.;6953,8248468258;0;654,844492302;6298,9803545238;30259,1282157178;29234,7065849032;n.a.;563,6051362317;7703,3734808717;20966,573039242;26,5633568306;n.a.;20994,2913246304;5599,0936484656;n.a.;n.a.;15395,1976761648;25059,6398482689;n.a.;4281,3201639567;1033,6610592774;n.a.;49;1,15493; U;GB;30.09.;GBSC126553
CRANE PAYMENT SOLUTIONS LIMITED;EUR/GBP;2013;3818,4926461221;0;3086,326242596;732,1664035261;34120,3876827558;2948,9703920161;4228,1714004605;26943,2458902792;268,7397076564;37938,8803288779;29759,6380265181;119,4398700695;29640,1981564486;0;n.a.;n.a.;n.a.;8179,2423023598;2459,2669247311;3961,8204902055;1758,1548874231;37938,8803288779;42061,9446436773;n.a.;29206,6314280963;6274,1763747512;6581,1368408298;n.a.;n.a.;6581,1368408298;1563,4678992098;n.a.;n.a.;5017,66894162;36717,0104580669;n.a.;9053,5421512686;858,7726657997;2139,1680729449;258;1,1944; D;GB;31.12.;GB01687894
CRANE PAYMENT SOLUTIONS LIMITED;EUR/GBP;2012;4091,5097922114;0;3358,3629045687;733,1468876427;27678,9860044279;3802,0782313476;3186,1391658729;20690,7686072075;266,7075953415;31770,4957966393;24775,1024103066;119,5998185388;24655,5025917678;0;n.a.;n.a.;n.a.;6995,3933863328;1626,5575321273;3643,010472691;1725,8253815145;31770,4957966393;37165,6436109233;n.a.;25832,3648061893;6497,8581412115;4835,4206635225;425,775353998;4,7839927416;5256,412024779;1444,7658079484;n.a.;n.a.;3811,6462168307;31380,6003882029;n.a.;8898,2264992846;932,8785846024;2092,9968244285;254;1,196; D;GB;31.12.;GB01687894
CRANE PAYMENT SOLUTIONS LIMITED;EUR/GBP;2011;4341,1247529487;0;3608,6421012676;732,4826516811;22836,0129792464;3775,9301456972;3593,1082114277;15466,9746221216;2505,7359226351;27177,1377321951;21270,6748492263;119,4914603069;21151,1833889195;0;n.a.;n.a.;n.a.;5906,4628829687;1809,1007090461;2639,5663581788;1457,7958157438;27177,1377321951;44391,0775040031;n.a.;33234,1598551504;8360,8174776719;2796,1001711808;7,1694876184;76,4745345964;2726,7951242028;807,7622716745;n.a.;n.a.;1919,0328525284;33385,9140097401;n.a.;10662,2230031822;1205,6688344963;2966,9729594196;283;1,19491; D;GB;31.12.;GB01687894
HOLDINGHAM GROUP LIMITED;EUR/GBP;2013;19503,387124674;0;7608,8709786265;11893,3410308384;26089,9078714233;172,741935731;8934,4009344397;16982,7650012525;14277,6497900096;45593,2949960973;31115,8756205484;70,5069125433;31046,5438232142;10,5760368815;10,5760368815;0;0;14464,4931082492;0;1728,5944725189;12735,8986357304;45590,9447656792;43009,2166513869;n.a.;5060,0460901878;28199,2396716757;9748,7557743144;95,1843319334;n.a.;9845,1152214568;2156,3364086146;n.a.;n.a.;7688,7788128422;n.a.;n.a.;17409,3318221393;454,769585904;n.a.;64;1,17512;B+;GB;30.06.;GB03481321
